timestamp,light
1475753709640,31
1475753709813,28
1475753710012,28
1475753710213,28
1475753710412,28
1475753710623,22
1475753710820,13
1475753711013,9
1475753711215,6
1475753711415,12
1475753711610,17
1475753711809,11
1475753712017,7
1475753712223,5
1475753712411,9
1475753712612,17
1475753712814,17
1475753713006,10
1475753713206,5
1475753713414,7
1475753713618,7
1475753713809,20
1475753714008,23
1475753714210,18
1475753714404,8
1475753714610,10
1475753714816,21
1475753715006,25
1475753715206,20
1475753715404,8
1475753715600,5
1475753715801,25
1475753716000,46
1475753716209,56
1475753716403,46
1475753716612,48
1475753716804,48
1475753717003,66
1475753717196,56
1475753717396,21
1475753717608,8
1475753717808,8
1475753718000,15
1475753718201,12
1475753718394,6
1475753718594,4
1475753718808,12
1475753719021,15
1475753719195,9
1475753719394,4
1475753719593,4
1475753719792,15
1475753719993,15
1475753720198,18
1475753720392,8
1475753720608,3
1475753720790,5
1475753720992,15
1475753721190,18
1475753721389,9
1475753721623,4
1475753721787,4
1475753721991,10
1475753722236,16
1475753722387,11
1475753722586,3
1475753722826,3
1475753722985,3
1475753723198,3
1475753723402,9
1475753723584,20
1475753723784,17
1475753723985,15
1475753724184,9
1475753724389,7
1475753724588,10
1475753724786,18
1475753724986,16
1475753725180,12
1475753725381,7
1475753725581,10
1475753725783,13
1475753725985,12
1475753726180,10
1475753726412,10
1475753726579,8
1475753726777,9
1475753726979,12
1475753727176,15
1475753727389,15
1475753727578,11
1475753727776,10
1475753727976,8
1475753728176,14
1475753728377,18
1475753728575,18
1475753728774,12
1475753728974,10
1475753729174,10
1475753729373,17
1475753729573,17
1475753729772,25
1475753729972,25
1475753730182,16
1475753730393,11
1475753730579,9
1475753730770,15
1475753730970,29
1475753731170,29
1475753731369,11
1475753731574,2
1475753731769,0
1475753731969,2
1475753732174,7
1475753732383,15
1475753732566,8
1475753732767,8
1475753732966,5
1475753733173,4
1475753733365,5
1475753733586,8
1475753733765,11
1475753733964,7
1475753734165,4
1475753734363,5
1475753734581,6
