,Unnamed: 0,timestamp,ax,ay,az,acc_magnitude,pressure,grx,gry,grz,gx,gy,gz,lax,lay,laz,mx,my,mz
169,89.0,1474472153319.0,1.2006921768188477,4.844666957855225,7.956530570983888,9.392488401004783,1004.27001953125,-0.10869725048542024,9.75843620300293,0.9651363492012024,-0.005803219974040985,-0.005803219974040985,-0.02443460933864117,1.3093894720077517,-4.913769245147705,6.99139404296875,-212.6289978027344,-171.60299682617188,-751.3099975585938
170,90.0,1474472153419.0,1.490989089012146,4.957194805145264,8.310274124145508,9.7906835725681,1004.2999877929688,-0.11230199784040452,9.759733200073242,0.9515137076377868,0.08521570265293121,-0.0754418596625328,-0.01466076634824276,1.6032910346984863,-4.8025383949279785,7.358760356903076,-212.6289978027344,-171.60299682617188,-751.3099975585938
171,91.0,1474472153519.0,1.490989089012146,4.957194805145264,8.310274124145508,9.7906835725681,1004.2999877929688,-0.11230199784040452,9.759733200073242,0.9515137076377868,0.10751228034496307,0.035124752670526505,-0.11392636597156525,1.6032910346984863,-4.8025383949279785,7.358760356903076,-212.6289978027344,-171.60299682617188,-751.614013671875
172,92.0,1474472153619.0,1.2850877046585083,4.930858612060547,7.239467620849608,8.852949141056104,1004.3200073242188,-0.19597864151000974,9.775873184204102,0.7511892318725586,-0.008552113547921179,-0.03726277872920036,-0.08765916526317596,1.481066346168518,-4.845014572143555,6.488278388977051,-212.6289978027344,-171.60299682617188,-751.614013671875
173,93.0,1474472153719.0,1.2850877046585083,4.930858612060547,7.239467620849608,8.852949141056104,1004.3200073242188,-0.19597864151000974,9.775873184204102,0.7511892318725586,0.002443460980430245,-0.03634648025035858,-0.03237585723400116,1.481066346168518,-4.845014572143555,6.488278388977051,-212.6289978027344,-171.60299682617188,-751.614013671875
174,94.0,1474472153819.0,1.3024457693099976,4.950610637664795,8.033144950866701,9.525561845339542,1004.3200073242188,-0.2696852385997772,9.775798797607422,0.7289950847625732,0.0503963828086853,-0.01466076634824276,-0.03940080851316452,1.5721310377120972,-4.825188159942627,7.304149627685548,-212.6289978027344,-171.60299682617188,-751.614013671875
175,95.0,1474472153919.0,1.469441294670105,5.094262599945068,7.766191959381103,9.403430581741778,1004.2999877929688,-0.298850417137146,9.782854080200195,0.6138821244239807,0.09346238523721696,-0.0012217304902151227,-0.06536258012056351,1.768291711807251,-4.688591480255127,7.152309894561768,-212.6289978027344,-171.60299682617188,-751.614013671875
176,96.0,1474472154019.0,1.469441294670105,5.094262599945068,7.766191959381103,9.403430581741778,1004.2999877929688,-0.298850417137146,9.782854080200195,0.6138821244239807,0.04184427112340927,0.0021380283869802947,-0.0708603709936142,1.768291711807251,-4.688591480255127,7.152309894561768,-212.6289978027344,-171.60299682617188,-751.614013671875
177,97.0,1474472154119.0,1.325789213180542,5.039794445037842,7.897274494171143,9.461722333819898,1004.3400268554688,-0.3821946978569031,9.786354064941406,0.5016063451766968,0.03787364438176155,-0.03695734590291977,-0.04306599870324135,1.7079839706420898,-4.7465596199035645,7.395668029785156,-212.6289978027344,-171.60299682617188,-751.614013671875
178,98.0,1474472154219.0,1.325789213180542,5.039794445037842,7.897274494171143,9.461722333819898,1004.3400268554688,-0.3821946978569031,9.786354064941406,0.5016063451766968,0.029626963660120964,-0.014049900695681572,-0.0708603709936142,1.7079839706420898,-4.7465596199035645,7.395668029785156,-212.6289978027344,-171.60299682617188,-751.614013671875
179,99.0,1474472154319.0,1.4179660081863403,5.0499701499938965,7.879916191101074,9.466039578143445,1004.3200073242188,-0.4274835288524628,9.78823471069336,0.4220143854618073,0.03940080851316452,-0.024129176512360573,-0.05742133408784866,1.8454495668411253,-4.738264560699463,7.457901954650879,-212.6289978027344,-171.60299682617188,-751.614013671875
180,90.0,1474472153419.0,1.490989089012146,4.957194805145264,8.310274124145508,9.7906835725681,1004.2999877929688,-0.11230199784040452,9.759733200073242,0.9515137076377868,0.08521570265293121,-0.0754418596625328,-0.01466076634824276,1.6032910346984863,-4.8025383949279785,7.358760356903076,-212.6289978027344,-171.60299682617188,-751.3099975585938
181,91.0,1474472153519.0,1.490989089012146,4.957194805145264,8.310274124145508,9.7906835725681,1004.2999877929688,-0.11230199784040452,9.759733200073242,0.9515137076377868,0.10751228034496307,0.035124752670526505,-0.11392636597156525,1.6032910346984863,-4.8025383949279785,7.358760356903076,-212.6289978027344,-171.60299682617188,-751.614013671875
182,92.0,1474472153619.0,1.2850877046585083,4.930858612060547,7.239467620849608,8.852949141056104,1004.3200073242188,-0.19597864151000974,9.775873184204102,0.7511892318725586,-0.008552113547921179,-0.03726277872920036,-0.08765916526317596,1.481066346168518,-4.845014572143555,6.488278388977051,-212.6289978027344,-171.60299682617188,-751.614013671875
183,93.0,1474472153719.0,1.2850877046585083,4.930858612060547,7.239467620849608,8.852949141056104,1004.3200073242188,-0.19597864151000974,9.775873184204102,0.7511892318725586,0.002443460980430245,-0.03634648025035858,-0.03237585723400116,1.481066346168518,-4.845014572143555,6.488278388977051,-212.6289978027344,-171.60299682617188,-751.614013671875
184,94.0,1474472153819.0,1.3024457693099976,4.950610637664795,8.033144950866701,9.525561845339542,1004.3200073242188,-0.2696852385997772,9.775798797607422,0.7289950847625732,0.0503963828086853,-0.01466076634824276,-0.03940080851316452,1.5721310377120972,-4.825188159942627,7.304149627685548,-212.6289978027344,-171.60299682617188,-751.614013671875
185,95.0,1474472153919.0,1.469441294670105,5.094262599945068,7.766191959381103,9.403430581741778,1004.2999877929688,-0.298850417137146,9.782854080200195,0.6138821244239807,0.09346238523721696,-0.0012217304902151227,-0.06536258012056351,1.768291711807251,-4.688591480255127,7.152309894561768,-212.6289978027344,-171.60299682617188,-751.614013671875
186,96.0,1474472154019.0,1.469441294670105,5.094262599945068,7.766191959381103,9.403430581741778,1004.2999877929688,-0.298850417137146,9.782854080200195,0.6138821244239807,0.04184427112340927,0.0021380283869802947,-0.0708603709936142,1.768291711807251,-4.688591480255127,7.152309894561768,-212.6289978027344,-171.60299682617188,-751.614013671875
187,97.0,1474472154119.0,1.325789213180542,5.039794445037842,7.897274494171143,9.461722333819898,1004.3400268554688,-0.3821946978569031,9.786354064941406,0.5016063451766968,0.03787364438176155,-0.03695734590291977,-0.04306599870324135,1.7079839706420898,-4.7465596199035645,7.395668029785156,-212.6289978027344,-171.60299682617188,-751.614013671875
188,98.0,1474472154219.0,1.325789213180542,5.039794445037842,7.897274494171143,9.461722333819898,1004.3400268554688,-0.3821946978569031,9.786354064941406,0.5016063451766968,0.029626963660120964,-0.014049900695681572,-0.0708603709936142,1.7079839706420898,-4.7465596199035645,7.395668029785156,-212.6289978027344,-171.60299682617188,-751.614013671875
189,99.0,1474472154319.0,1.4179660081863403,5.0499701499938965,7.879916191101074,9.466039578143445,1004.3200073242188,-0.4274835288524628,9.78823471069336,0.4220143854618073,0.03940080851316452,-0.024129176512360573,-0.05742133408784866,1.8454495668411253,-4.738264560699463,7.457901954650879,-212.6289978027344,-171.60299682617188,-751.614013671875
190,100.0,1474472154419.0,1.4179660081863403,5.0499701499938965,7.879916191101074,9.466039578143445,1004.3200073242188,-0.4274835288524628,9.78823471069336,0.4220143854618073,0.04703662544488907,0.0054977871477603895,-0.06963863968849182,1.8454495668411253,-4.738264560699463,7.457901954650879,-212.6289978027344,-171.60299682617188,-751.614013671875
191,101.0,1474472154519.0,1.338358759880066,4.997896194458008,7.773972988128662,9.338352454307966,1004.3200073242188,-0.4982390105724335,9.788415908813477,0.33026355504989624,0.014049900695681572,-0.013744467869400978,-0.056810468435287476,1.8365978002548216,-4.790519714355469,7.443709373474121,-212.6289978027344,-171.60299682617188,-751.614013671875
192,102.0,1474472154619.0,1.338358759880066,4.997896194458008,7.773972988128662,9.338352454307966,1004.3200073242188,-0.4982390105724335,9.788415908813477,0.33026355504989624,0.01985312066972256,-0.02321287989616394,-0.055283304303884506,1.8365978002548216,-4.790519714355469,7.443709373474121,-212.6289978027344,-171.60299682617188,-751.614013671875
193,103.0,1474472154719.0,1.4502876996994019,5.106832027435303,7.99064826965332,9.59341063113906,1004.3099975585938,-0.5474892854690552,9.787841796875,0.2623653709888458,0.04520402848720551,0.008857546374201775,-0.08857546001672745,1.9977769851684568,-4.681009769439697,7.728282928466798,-212.6289978027344,-171.60299682617188,-751.614013671875
194,104.0,1474472154819.0,1.4496891498565674,5.0523643493652335,7.724293231964111,9.343055714449914,1004.239990234375,-0.6255233287811279,9.785260200500488,0.1667780876159668,0.03970624133944512,-0.02260201424360276,-0.04276056587696075,2.075212478637696,-4.732895851135254,7.557515144348144,-212.6289978027344,-171.60299682617188,-751.614013671875
195,105.0,1474472154919.0,1.4496891498565674,5.0523643493652335,7.724293231964111,9.343055714449914,1004.239990234375,-0.6255233287811279,9.785260200500488,0.1667780876159668,0.026572637259960168,-0.014355333521962166,-0.07360926270484924,2.075212478637696,-4.732895851135254,7.557515144348144,-212.6289978027344,-171.60299682617188,-751.614013671875
196,106.0,1474472155019.0,1.3210008144378662,4.9601874351501465,7.754220962524414,9.299271223016348,1004.2899780273438,-0.7019132375717163,9.780998229980467,0.099005326628685,0.02351831272244453,0.0003054326225537807,-0.06017022579908371,2.0229139328002934,-4.820810794830322,7.655215740203857,-212.2949981689453,-171.60299682617188,-751.614013671875
197,107.0,1474472155119.0,1.3210008144378662,4.9601874351501465,7.754220962524414,9.299271223016348,1004.2899780273438,-0.7019132375717163,9.780998229980467,0.099005326628685,0.020769419148564342,-0.014049900695681572,-0.057726766914129264,2.0229139328002934,-4.820810794830322,7.655215740203857,-212.2949981689453,-171.60299682617188,-751.3090209960938
198,108.0,1474472155219.0,1.4317326545715332,5.0685248374938965,7.867945194244385,9.468070764527074,1004.3200073242188,-0.7622001767158508,9.77692985534668,0.03325285762548447,0.03573561832308768,-0.003359758760780096,-0.07391469180583954,2.19393277168274,-4.708405017852783,7.8346924781799325,-212.2949981689453,-171.60299682617188,-751.3090209960938
199,109.0,1474472155319.0,1.4317326545715332,5.0685248374938965,7.867945194244385,9.468070764527074,1004.3200073242188,-0.7622001767158508,9.77692985534668,0.03325285762548447,0.03390302136540413,-0.010079276748001577,-0.055283304303884506,2.19393277168274,-4.708405017852783,7.8346924781799325,-212.2949981689453,-171.60299682617188,-751.3090209960938
200,100.0,1474472154419.0,1.4179660081863403,5.0499701499938965,7.879916191101074,9.466039578143445,1004.3200073242188,-0.4274835288524628,9.78823471069336,0.4220143854618073,0.04703662544488907,0.0054977871477603895,-0.06963863968849182,1.8454495668411253,-4.738264560699463,7.457901954650879,-212.6289978027344,-171.60299682617188,-751.614013671875
201,101.0,1474472154519.0,1.338358759880066,4.997896194458008,7.773972988128662,9.338352454307966,1004.3200073242188,-0.4982390105724335,9.788415908813477,0.33026355504989624,0.014049900695681572,-0.013744467869400978,-0.056810468435287476,1.8365978002548216,-4.790519714355469,7.443709373474121,-212.6289978027344,-171.60299682617188,-751.614013671875
202,102.0,1474472154619.0,1.338358759880066,4.997896194458008,7.773972988128662,9.338352454307966,1004.3200073242188,-0.4982390105724335,9.788415908813477,0.33026355504989624,0.01985312066972256,-0.02321287989616394,-0.055283304303884506,1.8365978002548216,-4.790519714355469,7.443709373474121,-212.6289978027344,-171.60299682617188,-751.614013671875
203,103.0,1474472154719.0,1.4502876996994019,5.106832027435303,7.99064826965332,9.59341063113906,1004.3099975585938,-0.5474892854690552,9.787841796875,0.2623653709888458,0.04520402848720551,0.008857546374201775,-0.08857546001672745,1.9977769851684568,-4.681009769439697,7.728282928466798,-212.6289978027344,-171.60299682617188,-751.614013671875
204,104.0,1474472154819.0,1.4496891498565674,5.0523643493652335,7.724293231964111,9.343055714449914,1004.239990234375,-0.6255233287811279,9.785260200500488,0.1667780876159668,0.03970624133944512,-0.02260201424360276,-0.04276056587696075,2.075212478637696,-4.732895851135254,7.557515144348144,-212.6289978027344,-171.60299682617188,-751.614013671875
205,105.0,1474472154919.0,1.4496891498565674,5.0523643493652335,7.724293231964111,9.343055714449914,1004.239990234375,-0.6255233287811279,9.785260200500488,0.1667780876159668,0.026572637259960168,-0.014355333521962166,-0.07360926270484924,2.075212478637696,-4.732895851135254,7.557515144348144,-212.6289978027344,-171.60299682617188,-751.614013671875
206,106.0,1474472155019.0,1.3210008144378662,4.9601874351501465,7.754220962524414,9.299271223016348,1004.2899780273438,-0.7019132375717163,9.780998229980467,0.099005326628685,0.02351831272244453,0.0003054326225537807,-0.06017022579908371,2.0229139328002934,-4.820810794830322,7.655215740203857,-212.2949981689453,-171.60299682617188,-751.614013671875
207,107.0,1474472155119.0,1.3210008144378662,4.9601874351501465,7.754220962524414,9.299271223016348,1004.2899780273438,-0.7019132375717163,9.780998229980467,0.099005326628685,0.020769419148564342,-0.014049900695681572,-0.057726766914129264,2.0229139328002934,-4.820810794830322,7.655215740203857,-212.2949981689453,-171.60299682617188,-751.3090209960938
208,108.0,1474472155219.0,1.4317326545715332,5.0685248374938965,7.867945194244385,9.468070764527074,1004.3200073242188,-0.7622001767158508,9.77692985534668,0.03325285762548447,0.03573561832308768,-0.003359758760780096,-0.07391469180583954,2.19393277168274,-4.708405017852783,7.8346924781799325,-212.2949981689453,-171.60299682617188,-751.3090209960938
209,109.0,1474472155319.0,1.4317326545715332,5.0685248374938965,7.867945194244385,9.468070764527074,1004.3200073242188,-0.7622001767158508,9.77692985534668,0.03325285762548447,0.03390302136540413,-0.010079276748001577,-0.055283304303884506,2.19393277168274,-4.708405017852783,7.8346924781799325,-212.2949981689453,-171.60299682617188,-751.3090209960938
210,110.0,1474472155419.0,1.4077905416488647,5.061342239379883,7.988254070281982,9.56092372967506,1004.3099975585938,-0.8240678906440735,9.77188777923584,-0.039135560393333435,0.051312681287527084,-0.015577063895761968,-0.09896016865968704,2.231858491897583,-4.710545539855957,8.027389526367188,-212.2949981689453,-171.60299682617188,-751.6370239257812
211,111.0,1474472155519.0,1.4077905416488647,5.061342239379883,7.988254070281982,9.56092372967506,1004.3099975585938,-0.8240678906440735,9.77188777923584,-0.039135560393333435,0.04306599870324135,0.0003054326225537807,-0.0403171069920063,2.231858491897583,-4.710545539855957,8.027389526367188,-212.2949981689453,-171.60299682617188,-751.6370239257812
212,112.0,1474472155619.0,1.394023895263672,5.021239280700684,7.65186882019043,9.257820638574724,1004.2899780273438,-0.903607189655304,9.763930320739746,-0.13982030749320984,0.010995574295520779,-0.028099801391363144,-0.07452555745840073,2.297631025314331,-4.742691040039063,7.791688919067383,-212.2949981689453,-171.60299682617188,-751.6370239257812
213,113.0,1474472155719.0,1.3551181554794312,5.023035049438477,8.069058418273926,9.600881734544735,1004.2999877929688,-0.964590311050415,9.75729274749756,-0.18762612342834475,0.04001167416572572,-0.01924225501716137,-0.06536258012056351,2.3197083473205566,-4.734257698059082,8.256684303283691,-212.2949981689453,-171.60299682617188,-751.6370239257812
214,114.0,1474472155819.0,1.3551181554794312,5.023035049438477,8.069058418273926,9.600881734544735,1004.2999877929688,-0.964590311050415,9.75729274749756,-0.18762612342834475,0.052228979766368866,0.02474004216492176,-0.05192354694008827,2.3197083473205566,-4.734257698059082,8.256684303283691,-212.2949981689453,-171.60299682617188,-751.6370239257812
215,115.0,1474472155919.0,1.422754406929016,5.080495834350586,7.842806339263916,9.452263184046867,1004.3300170898438,-1.0162384510040283,9.749252319335938,-0.29959195852279663,0.04886921867728233,-0.06933320313692093,-0.05864306539297104,2.438992977142334,-4.668756484985352,8.142397880554201,-212.5970001220703,-171.60299682617188,-751.6370239257812
216,116.0,1474472156019.0,1.422754406929016,5.080495834350586,7.842806339263916,9.452263184046867,1004.3300170898438,-1.0162384510040283,9.749252319335938,-0.29959195852279663,0.04001167416572572,0.013133603148162363,-0.05619960278272629,2.438992977142334,-4.668756484985352,8.142397880554201,-212.5970001220703,-171.60299682617188,-751.6370239257812
217,117.0,1474472156119.0,1.4658499956130981,5.105635166168213,7.693767070770264,9.349346415601538,1004.3200073242188,-1.0614631175994873,9.740778923034668,-0.4011637270450592,0.016798794269561768,0.0009162978967651725,-0.07360926270484924,2.527313232421875,-4.635143756866455,8.094930648803711,-212.5970001220703,-171.60299682617188,-751.6370239257812
218,118.0,1474472156219.0,1.4658499956130981,5.105635166168213,7.693767070770264,9.349346415601538,1004.3200073242188,-1.0614631175994873,9.740778923034668,-0.4011637270450592,0.02229658141732216,-0.03787364438176155,-0.06902777403593062,2.527313232421875,-4.635143756866455,8.094930648803711,-212.5970001220703,-171.60299682617188,-751.6370239257812
219,119.0,1474472156319.0,1.43532395362854,5.094861030578613,7.96251630783081,9.561350831615792,1004.2999877929688,-1.1259478330612185,9.731802940368652,-0.4412110149860382,0.05497787147760391,0.025961773470044136,-0.052228979766368866,2.5612716674804688,-4.636941909790039,8.403727531433105,-212.5970001220703,-171.60299682617188,-751.6370239257812
220,110.0,1474472155419.0,1.4077905416488647,5.061342239379883,7.988254070281982,9.56092372967506,1004.3099975585938,-0.8240678906440735,9.77188777923584,-0.039135560393333435,0.051312681287527084,-0.015577063895761968,-0.09896016865968704,2.231858491897583,-4.710545539855957,8.027389526367188,-212.2949981689453,-171.60299682617188,-751.6370239257812
221,111.0,1474472155519.0,1.4077905416488647,5.061342239379883,7.988254070281982,9.56092372967506,1004.3099975585938,-0.8240678906440735,9.77188777923584,-0.039135560393333435,0.04306599870324135,0.0003054326225537807,-0.0403171069920063,2.231858491897583,-4.710545539855957,8.027389526367188,-212.2949981689453,-171.60299682617188,-751.6370239257812
222,112.0,1474472155619.0,1.394023895263672,5.021239280700684,7.65186882019043,9.257820638574724,1004.2899780273438,-0.903607189655304,9.763930320739746,-0.13982030749320984,0.010995574295520779,-0.028099801391363144,-0.07452555745840073,2.297631025314331,-4.742691040039063,7.791688919067383,-212.2949981689453,-171.60299682617188,-751.6370239257812
223,113.0,1474472155719.0,1.3551181554794312,5.023035049438477,8.069058418273926,9.600881734544735,1004.2999877929688,-0.964590311050415,9.75729274749756,-0.18762612342834475,0.04001167416572572,-0.01924225501716137,-0.06536258012056351,2.3197083473205566,-4.734257698059082,8.256684303283691,-212.2949981689453,-171.60299682617188,-751.6370239257812
224,114.0,1474472155819.0,1.3551181554794312,5.023035049438477,8.069058418273926,9.600881734544735,1004.2999877929688,-0.964590311050415,9.75729274749756,-0.18762612342834475,0.052228979766368866,0.02474004216492176,-0.05192354694008827,2.3197083473205566,-4.734257698059082,8.256684303283691,-212.2949981689453,-171.60299682617188,-751.6370239257812
225,115.0,1474472155919.0,1.422754406929016,5.080495834350586,7.842806339263916,9.452263184046867,1004.3300170898438,-1.0162384510040283,9.749252319335938,-0.29959195852279663,0.04886921867728233,-0.06933320313692093,-0.05864306539297104,2.438992977142334,-4.668756484985352,8.142397880554201,-212.5970001220703,-171.60299682617188,-751.6370239257812
226,116.0,1474472156019.0,1.422754406929016,5.080495834350586,7.842806339263916,9.452263184046867,1004.3300170898438,-1.0162384510040283,9.749252319335938,-0.29959195852279663,0.04001167416572572,0.013133603148162363,-0.05619960278272629,2.438992977142334,-4.668756484985352,8.142397880554201,-212.5970001220703,-171.60299682617188,-751.6370239257812
227,117.0,1474472156119.0,1.4658499956130981,5.105635166168213,7.693767070770264,9.349346415601538,1004.3200073242188,-1.0614631175994873,9.740778923034668,-0.4011637270450592,0.016798794269561768,0.0009162978967651725,-0.07360926270484924,2.527313232421875,-4.635143756866455,8.094930648803711,-212.5970001220703,-171.60299682617188,-751.6370239257812
228,118.0,1474472156219.0,1.4658499956130981,5.105635166168213,7.693767070770264,9.349346415601538,1004.3200073242188,-1.0614631175994873,9.740778923034668,-0.4011637270450592,0.02229658141732216,-0.03787364438176155,-0.06902777403593062,2.527313232421875,-4.635143756866455,8.094930648803711,-212.5970001220703,-171.60299682617188,-751.6370239257812
229,119.0,1474472156319.0,1.43532395362854,5.094861030578613,7.96251630783081,9.561350831615792,1004.2999877929688,-1.1259478330612185,9.731802940368652,-0.4412110149860382,0.05497787147760391,0.025961773470044136,-0.052228979766368866,2.5612716674804688,-4.636941909790039,8.403727531433105,-212.5970001220703,-171.60299682617188,-751.6370239257812
230,120.0,1474472156419.0,1.43532395362854,5.094861030578613,7.96251630783081,9.561350831615792,1004.2999877929688,-1.1259478330612185,9.731802940368652,-0.4412110149860382,0.011301007121801376,0.013744467869400978,-0.06872233748435974,2.5612716674804688,-4.636941909790039,8.403727531433105,-212.5970001220703,-171.60299682617188,-751.6370239257812
231,121.0,1474472156519.0,1.4574702978134155,5.0876784324646,7.863156795501709,9.478287096929408,1004.3200073242188,-1.1847798824310305,9.720678329467773,-0.5245137214660645,0.02748893573880196,-0.011911871843039993,-0.06658431142568587,2.642250061035156,-4.632999897003174,8.387670516967772,-212.5970001220703,-171.60299682617188,-751.6370239257812
232,122.0,1474472156619.0,1.4119805097579956,5.003881454467773,7.8338279724121085,9.402200767461274,1004.2999877929688,-1.2511711120605469,9.708023071289064,-0.5993938446044922,0.026572637259960168,-0.022907447069883347,-0.06444628536701202,2.663151741027832,-4.704141616821289,8.433221817016603,-212.5970001220703,-171.60299682617188,-751.6370239257812
233,123.0,1474472156719.0,1.4119805097579956,5.003881454467773,7.8338279724121085,9.402200767461274,1004.2999877929688,-1.2511711120605469,9.708023071289064,-0.5993938446044922,0.02718350291252136,-0.0003054326225537807,-0.05742133408784866,2.663151741027832,-4.704141616821289,8.433221817016603,-212.5970001220703,-171.60299682617188,-751.6370239257812
234,124.0,1474472156819.0,1.4341268539428709,5.030816555023193,7.813477039337157,9.402991996579836,1004.2999877929688,-1.3031541109085083,9.697103500366213,-0.6620835661888123,0.0003054326225537807,0.0006108652451075612,-0.04398229718208313,2.73728084564209,-4.6662869453430185,8.475560188293457,-212.5970001220703,-171.60299682617188,-751.6370239257812
235,125.0,1474472156919.0,1.4341268539428709,5.030816555023193,7.813477039337157,9.402991996579836,1004.2999877929688,-1.3031541109085083,9.697103500366213,-0.6620835661888123,0.039095375686883926,-0.024129176512360573,-0.05833763256669045,2.73728084564209,-4.6662869453430185,8.475560188293457,-212.5970001220703,-171.60299682617188,-751.6370239257812
236,126.0,1474472157019.0,1.4401123523712158,5.073313236236572,7.815871238708496,9.428694183209892,1004.3099975585938,-1.3465415239334106,9.686447143554688,-0.7279765605926514,0.035124752670526505,0.009162978269159794,-0.08246681094169618,2.786653995513916,-4.613133907318115,8.543848037719728,-212.5970001220703,-171.60299682617188,-751.6370239257812
237,127.0,1474472157119.0,1.4401123523712158,5.073313236236572,7.815871238708496,9.428694183209892,1004.3099975585938,-1.3465415239334106,9.686447143554688,-0.7279765605926514,0.03573561832308768,-0.028405234217643738,-0.04795292019844055,2.786653995513916,-4.613133907318115,8.543848037719728,-212.5970001220703,-171.60299682617188,-751.6370239257812
238,128.0,1474472157219.0,1.373074650764465,5.056553840637207,7.8511857986450195,9.439024800511973,1004.27001953125,-1.4180052280426023,9.670327186584473,-0.8027668595314026,0.03848451003432274,-0.002748893573880196,-0.05986479297280312,2.7910799980163574,-4.6137733459472665,8.653952598571777,-212.5970001220703,-171.2899932861328,-751.6370239257812
239,129.0,1474472157319.0,1.373074650764465,5.056553840637207,7.8511857986450195,9.439024800511973,1004.27001953125,-1.4180052280426023,9.670327186584473,-0.8027668595314026,0.013744467869400978,-0.014049900695681572,-0.055894169956445694,2.7910799980163574,-4.6137733459472665,8.653952598571777,-212.5970001220703,-171.2899932861328,-751.6370239257812
