,Unnamed: 0,timestamp,gx,gy,gz
0,0.0,5000.0,9.339119911193848,-24.416000366210927,-104.68360137939452
1,1.0,5100.0,9.339119911193848,-24.416000366210927,-104.68360137939452
2,2.0,5200.0,9.339119911193848,-24.416000366210927,-104.68360137939452
3,3.0,5300.0,-11.10927963256836,2.746799945831299,21.42503929138184
4,4.0,5400.0,-11.10927963256836,2.746799945831299,21.42503929138184
5,5.0,5500.0,23.317279815673828,33.388877868652344,102.24199676513672
6,6.0,5600.0,23.317279815673828,33.388877868652344,102.24199676513672
7,7.0,5700.0,30.45895957946777,18.922399520874023,81.91567993164062
8,8.0,5800.0,30.45895957946777,18.922399520874023,81.91567993164062
9,9.0,5900.0,21.302959442138672,-7.568959712982178,13.24567985534668
10,10.0,6000.0,21.302959442138672,-7.568959712982178,13.24567985534668
11,11.0,6100.0,21.302959442138672,-7.568959712982178,13.24567985534668
12,12.0,6200.0,-105.8433609008789,-23.195199966430664,-149.12071228027344
13,13.0,6300.0,-105.8433609008789,-23.195199966430664,-149.12071228027344
14,14.0,6400.0,-105.8433609008789,-23.195199966430664,-149.12071228027344
15,15.0,6500.0,-87.89759826660156,3.2961599826812744,-62.13871765136719
16,16.0,6600.0,-87.89759826660156,3.2961599826812744,-62.13871765136719
17,17.0,6700.0,12.818399429321287,-0.7935199737548828,10.193679809570312
18,18.0,6800.0,12.818399429321287,-0.7935199737548828,10.193679809570312
19,19.0,6900.0,98.94583892822266,31.98495864868164,59.51399993896485
20,10.0,6000.0,21.302959442138672,-7.568959712982178,13.24567985534668
21,11.0,6100.0,21.302959442138672,-7.568959712982178,13.24567985534668
22,12.0,6200.0,-105.8433609008789,-23.195199966430664,-149.12071228027344
23,13.0,6300.0,-105.8433609008789,-23.195199966430664,-149.12071228027344
24,14.0,6400.0,-105.8433609008789,-23.195199966430664,-149.12071228027344
25,15.0,6500.0,-87.89759826660156,3.2961599826812744,-62.13871765136719
26,16.0,6600.0,-87.89759826660156,3.2961599826812744,-62.13871765136719
27,17.0,6700.0,12.818399429321287,-0.7935199737548828,10.193679809570312
28,18.0,6800.0,12.818399429321287,-0.7935199737548828,10.193679809570312
29,19.0,6900.0,98.94583892822266,31.98495864868164,59.51399993896485
30,20.0,7000.0,98.94583892822266,31.98495864868164,59.51399993896485
31,21.0,7100.0,46.39039993286133,23.0120792388916,112.3135986328125
32,22.0,7200.0,46.39039993286133,23.0120792388916,112.3135986328125
33,23.0,7300.0,12.146960258483887,-31.13039970397949,-34.85383987426758
34,24.0,7400.0,12.146960258483887,-31.13039970397949,-34.85383987426758
35,25.0,7500.0,12.146960258483887,-31.13039970397949,-34.85383987426758
36,26.0,7600.0,-37.47855758666992,-48.770957946777344,-118.29551696777344
37,27.0,7700.0,-37.47855758666992,-48.770957946777344,-118.29551696777344
38,28.0,7800.0,-37.47855758666992,-48.770957946777344,-118.29551696777344
39,29.0,7900.0,-121.46959686279295,2.3195199966430664,-92.353515625
40,20.0,7000.0,98.94583892822266,31.98495864868164,59.51399993896485
41,21.0,7100.0,46.39039993286133,23.0120792388916,112.3135986328125
42,22.0,7200.0,46.39039993286133,23.0120792388916,112.3135986328125
43,23.0,7300.0,12.146960258483887,-31.13039970397949,-34.85383987426758
44,24.0,7400.0,12.146960258483887,-31.13039970397949,-34.85383987426758
45,25.0,7500.0,12.146960258483887,-31.13039970397949,-34.85383987426758
46,26.0,7600.0,-37.47855758666992,-48.770957946777344,-118.29551696777344
47,27.0,7700.0,-37.47855758666992,-48.770957946777344,-118.29551696777344
48,28.0,7800.0,-37.47855758666992,-48.770957946777344,-118.29551696777344
49,29.0,7900.0,-121.46959686279295,2.3195199966430664,-92.353515625
50,30.0,8000.0,-121.46959686279295,2.3195199966430664,-92.353515625
51,31.0,8100.0,120.73712158203124,12.574239730834961,41.62928009033203
52,32.0,8200.0,120.73712158203124,12.574239730834961,41.62928009033203
53,33.0,8300.0,32.900558471679695,14.95479965209961,111.45903778076172
54,34.0,8400.0,32.900558471679695,14.95479965209961,111.45903778076172
55,35.0,8500.0,78.61952209472656,-8.789759635925293,-21.913360595703125
56,36.0,8600.0,78.61952209472656,-8.789759635925293,-21.913360595703125
57,37.0,8700.0,78.61952209472656,-8.789759635925293,-21.913360595703125
58,38.0,8800.0,53.34896087646485,-18.312000274658203,47.61119842529297
59,39.0,8900.0,53.34896087646485,-18.312000274658203,47.61119842529297
60,30.0,8000.0,-121.46959686279295,2.3195199966430664,-92.353515625
61,31.0,8100.0,120.73712158203124,12.574239730834961,41.62928009033203
62,32.0,8200.0,120.73712158203124,12.574239730834961,41.62928009033203
63,33.0,8300.0,32.900558471679695,14.95479965209961,111.45903778076172
64,34.0,8400.0,32.900558471679695,14.95479965209961,111.45903778076172
65,35.0,8500.0,78.61952209472656,-8.789759635925293,-21.913360595703125
66,36.0,8600.0,78.61952209472656,-8.789759635925293,-21.913360595703125
67,37.0,8700.0,78.61952209472656,-8.789759635925293,-21.913360595703125
68,38.0,8800.0,53.34896087646485,-18.312000274658203,47.61119842529297
69,39.0,8900.0,53.34896087646485,-18.312000274658203,47.61119842529297
70,40.0,9000.0,-38.39416122436523,-30.214799880981445,-84.05207824707031
71,41.0,9100.0,-38.39416122436523,-30.214799880981445,-84.05207824707031
72,42.0,9200.0,-38.39416122436523,-30.214799880981445,-84.05207824707031
73,43.0,9300.0,38.4552001953125,-2.807839870452881,17.274320602416992
74,44.0,9400.0,38.4552001953125,-2.807839870452881,17.274320602416992
75,45.0,9500.0,-39.43183898925781,60.24647903442383,145.03103637695312
76,46.0,9600.0,-39.43183898925781,60.24647903442383,145.03103637695312
77,47.0,9700.0,-39.43183898925781,60.24647903442383,145.03103637695312
