,timestamp,mx,my,mz,mAc
0,5000.0,48.77,-15.59,16.85,ACCURACY_BAD
1,5100.0,48.77,-15.59,16.85,ACCURACY_BAD
2,5200.0,48.77,-15.59,16.85,ACCURACY_BAD
3,5300.0,48.77,-15.83,17.45,ACCURACY_BAD
4,5400.0,48.77,-15.83,17.45,ACCURACY_BAD
5,5500.0,48.77,-15.83,17.45,ACCURACY_BAD
6,5600.0,48.11,-18.05,17.52,ACCURACY_BAD
7,5700.0,48.11,-18.05,17.52,ACCURACY_BAD
8,5800.0,48.77,-17.34,17.69,ACCURACY_BAD
9,5900.0,48.77,-17.34,17.69,ACCURACY_BAD
10,6000.0,49.5,-16.26,18.77,ACCURACY_BAD
11,6100.0,49.5,-16.26,18.77,ACCURACY_BAD
12,6200.0,49.5,-16.26,18.77,ACCURACY_BAD
13,6300.0,48.11,-16.02,18.18,ACCURACY_BAD
14,6400.0,48.11,-16.02,18.18,ACCURACY_BAD
15,6500.0,48.77,-17.1,17.03,ACCURACY_BAD
16,6600.0,48.77,-17.1,17.03,ACCURACY_BAD
17,6700.0,48.77,-17.1,17.03,ACCURACY_BAD
18,6800.0,48.77,-15.83,17.45,ACCURACY_BAD
19,6900.0,48.77,-15.83,17.45,ACCURACY_BAD
20,7000.0,48.77,-17.81,16.79,ACCURACY_BAD
21,7100.0,48.77,-17.81,16.79,ACCURACY_BAD
22,7200.0,49.5,-17.34,17.69,ACCURACY_BAD
23,7300.0,49.5,-17.34,17.69,ACCURACY_BAD
24,7400.0,49.5,-17.34,17.69,ACCURACY_BAD
25,7500.0,49.5,-16.92,16.44,ACCURACY_BAD
26,7600.0,49.5,-16.92,16.44,ACCURACY_BAD
27,7700.0,49.5,-16.92,16.44,ACCURACY_BAD
28,7800.0,50.87,-16.92,16.44,ACCURACY_BAD
29,7900.0,50.87,-16.92,16.44,ACCURACY_BAD
30,8000.0,49.5,-16.02,18.18,ACCURACY_BAD
31,8100.0,49.5,-16.02,18.18,ACCURACY_BAD
32,8200.0,49.5,-16.02,18.18,ACCURACY_BAD
33,8300.0,46.68,-18.42,20.93,ACCURACY_BAD
34,8400.0,46.68,-18.42,20.93,ACCURACY_BAD
35,8500.0,48.11,-17.76,18.95,ACCURACY_BAD
36,8600.0,48.11,-17.76,18.95,ACCURACY_BAD
37,8700.0,48.11,-17.76,18.95,ACCURACY_BAD
38,8800.0,48.77,-17.15,19.19,ACCURACY_BAD
39,8900.0,48.77,-17.15,19.19,ACCURACY_BAD
40,9000.0,48.77,-17.15,19.19,ACCURACY_BAD
41,9100.0,48.77,-17.15,19.19,ACCURACY_BAD
42,9200.0,55.07,-23.03,17.27,ACCURACY_BAD
43,9300.0,55.07,-23.03,17.27,ACCURACY_BAD
44,9400.0,56.45,-22.37,17.45,ACCURACY_BAD
45,9500.0,56.45,-22.37,17.45,ACCURACY_BAD
46,9600.0,56.45,-19.55,17.69,ACCURACY_BAD
47,9700.0,56.45,-19.55,17.69,ACCURACY_BAD
48,9800.0,56.45,-19.55,17.69,ACCURACY_BAD
49,9900.0,56.45,-21.95,16.19,ACCURACY_BAD
50,10000.0,56.45,-21.95,16.19,ACCURACY_BAD
51,10100.0,57.18,-21.95,16.19,ACCURACY_BAD
52,10200.0,57.18,-21.95,16.19,ACCURACY_BAD
53,10300.0,57.18,-21.95,16.19,ACCURACY_BAD
54,10400.0,56.45,-20.03,16.85,ACCURACY_BAD
55,10500.0,56.45,-20.03,16.85,ACCURACY_BAD
56,10600.0,55.07,-20.93,12.96,ACCURACY_BAD
57,10700.0,55.07,-20.93,12.96,ACCURACY_BAD
58,10800.0,55.07,-11.63,6.77,ACCURACY_BAD
59,10900.0,55.07,-11.63,6.77,ACCURACY_BAD
60,11000.0,52.97,-10.97,7.01,ACCURACY_BAD
61,11100.0,52.97,-10.97,7.01,ACCURACY_BAD
62,11200.0,52.97,-10.97,7.01,ACCURACY_BAD
63,11300.0,46.02,-13.73,13.19,ACCURACY_BAD
64,11400.0,46.02,-13.73,13.19,ACCURACY_BAD
65,11500.0,46.02,-14.15,14.46,ACCURACY_BAD
66,11600.0,46.02,-14.15,14.46,ACCURACY_BAD
67,11700.0,46.02,-14.15,14.46,ACCURACY_BAD
68,11800.0,50.87,-20.63,16.68,ACCURACY_BAD
69,11900.0,50.87,-20.63,16.68,ACCURACY_BAD
70,12000.0,57.18,-22.19,16.85,ACCURACY_BAD
71,12100.0,57.18,-22.19,16.85,ACCURACY_BAD
72,12200.0,59.27,-23.27,17.87,ACCURACY_BAD
73,12300.0,59.27,-23.27,17.87,ACCURACY_BAD
74,12400.0,59.27,-23.27,17.87,ACCURACY_BAD
75,12500.0,59.93,-22.68,16.02,ACCURACY_BAD
76,12600.0,59.93,-22.68,16.02,ACCURACY_BAD
77,12700.0,59.27,-23.87,19.79,ACCURACY_BAD
78,12800.0,59.27,-23.87,19.79,ACCURACY_BAD
79,12900.0,59.27,-23.87,19.79,ACCURACY_BAD
80,13000.0,57.18,-22.19,19.02,ACCURACY_BAD
81,13100.0,57.18,-22.19,19.02,ACCURACY_BAD
82,13200.0,56.45,-23.27,17.87,ACCURACY_BAD
83,13300.0,56.45,-23.27,17.87,ACCURACY_BAD
84,13400.0,57.84,-23.21,20.03,ACCURACY_BAD
85,13500.0,57.84,-23.21,20.03,ACCURACY_BAD
86,13600.0,57.84,-23.21,20.03,ACCURACY_BAD
87,13700.0,58.55,-23.21,20.03,ACCURACY_BAD
88,13800.0,58.55,-23.21,20.03,ACCURACY_BAD
89,13900.0,59.93,-21.95,18.29,ACCURACY_BAD
90,14000.0,59.93,-21.95,18.29,ACCURACY_BAD
91,14100.0,59.93,-21.95,18.29,ACCURACY_BAD
92,14200.0,59.93,-23.87,17.69,ACCURACY_BAD
93,14300.0,59.93,-23.87,17.69,ACCURACY_BAD
94,14400.0,57.84,-21.29,18.53,ACCURACY_BAD
95,14500.0,57.84,-21.29,18.53,ACCURACY_BAD
96,14600.0,57.84,-23.69,17.03,ACCURACY_BAD
97,14700.0,57.84,-23.69,17.03,ACCURACY_BAD
98,14800.0,57.84,-23.69,17.03,ACCURACY_BAD
99,14900.0,58.55,-23.87,17.69,ACCURACY_BAD
100,15000.0,58.55,-23.87,17.69,ACCURACY_BAD
101,15100.0,58.55,-23.87,17.69,ACCURACY_BAD
102,15200.0,58.55,-22.19,19.02,ACCURACY_BAD
103,15300.0,58.55,-22.19,19.02,ACCURACY_BAD
104,15400.0,58.55,-22.19,19.02,ACCURACY_BAD
105,15500.0,59.27,-23.87,19.79,ACCURACY_BAD
106,15600.0,59.27,-23.87,19.79,ACCURACY_BAD
107,15700.0,59.27,-23.87,19.79,ACCURACY_BAD
108,15800.0,59.93,-24.11,18.35,ACCURACY_BAD
109,15900.0,59.93,-24.11,18.35,ACCURACY_BAD
110,16000.0,59.93,-24.11,18.35,ACCURACY_BAD
111,16100.0,57.18,-24.6,17.45,ACCURACY_BAD
112,16200.0,57.18,-24.6,17.45,ACCURACY_BAD
113,16300.0,57.18,-24.6,17.45,ACCURACY_BAD
114,16400.0,58.55,-21.29,18.53,ACCURACY_BAD
115,16500.0,58.55,-21.29,18.53,ACCURACY_BAD
116,16600.0,58.55,-21.29,18.53,ACCURACY_BAD
117,16700.0,58.55,-23.51,18.6,ACCURACY_BAD
118,16800.0,58.55,-23.51,18.6,ACCURACY_BAD
119,16900.0,58.55,-23.51,18.6,ACCURACY_BAD
120,17000.0,57.84,-23.51,18.6,ACCURACY_BAD
121,17100.0,57.84,-23.51,18.6,ACCURACY_BAD
122,17200.0,57.84,-23.51,18.6,ACCURACY_BAD
123,17300.0,58.55,-23.27,17.87,ACCURACY_BAD
124,17400.0,58.55,-23.27,17.87,ACCURACY_BAD
125,17500.0,58.55,-21.53,17.03,ACCURACY_BAD
126,17600.0,58.55,-21.53,17.03,ACCURACY_BAD
127,17700.0,59.93,-21.35,16.44,ACCURACY_BAD
128,17800.0,59.93,-21.35,16.44,ACCURACY_BAD
129,17900.0,59.93,-21.35,16.44,ACCURACY_BAD
130,18000.0,59.27,-21.84,13.43,ACCURACY_BAD
131,18100.0,59.27,-21.84,13.43,ACCURACY_BAD
132,18200.0,57.18,-22.68,16.02,ACCURACY_BAD
133,18300.0,57.18,-22.68,16.02,ACCURACY_BAD
134,18400.0,57.18,-22.68,16.02,ACCURACY_BAD
135,18500.0,59.93,-20.93,15.11,ACCURACY_BAD
136,18600.0,59.93,-20.93,15.11,ACCURACY_BAD
137,18700.0,59.27,-21.53,14.93,ACCURACY_BAD
138,18800.0,59.27,-21.53,14.93,ACCURACY_BAD
139,18900.0,57.84,-22.02,14.03,ACCURACY_BAD
140,19000.0,57.84,-22.02,14.03,ACCURACY_BAD
141,19100.0,57.84,-22.02,14.03,ACCURACY_BAD
142,19200.0,58.55,-19.19,14.27,ACCURACY_BAD
143,19300.0,58.55,-19.19,14.27,ACCURACY_BAD
144,19400.0,59.27,-19.79,14.09,ACCURACY_BAD
145,19500.0,59.27,-19.79,14.09,ACCURACY_BAD
146,19600.0,59.27,-19.79,14.09,ACCURACY_BAD
147,19700.0,57.18,-19.02,11.51,ACCURACY_BAD
148,19800.0,57.18,-19.02,11.51,ACCURACY_BAD
149,19900.0,57.18,-19.02,11.51,ACCURACY_BAD
150,20000.0,54.36,-15.96,11.03,ACCURACY_BAD
151,20100.0,54.36,-15.96,11.03,ACCURACY_BAD
152,20200.0,54.36,-15.96,11.03,ACCURACY_BAD
153,20300.0,48.77,-18.84,17.94,ACCURACY_BAD
154,20400.0,48.77,-18.84,17.94,ACCURACY_BAD
155,20500.0,48.77,-18.84,17.94,ACCURACY_BAD
156,20600.0,52.97,-19.26,19.19,ACCURACY_BAD
157,20700.0,52.97,-19.26,19.19,ACCURACY_BAD
158,20800.0,57.18,-20.69,14.46,ACCURACY_BAD
159,20900.0,57.18,-20.69,14.46,ACCURACY_BAD
160,21000.0,57.18,-20.69,14.46,ACCURACY_BAD
161,21100.0,57.18,-18.77,12.96,ACCURACY_BAD
162,21200.0,57.18,-18.77,12.96,ACCURACY_BAD
163,21300.0,57.18,-18.77,12.96,ACCURACY_BAD
164,21400.0,57.18,-20.1,12.53,ACCURACY_BAD
165,21500.0,57.18,-20.1,12.53,ACCURACY_BAD
166,21600.0,57.18,-20.1,12.53,ACCURACY_BAD
167,21700.0,57.84,-20.45,15.96,ACCURACY_BAD
168,21800.0,57.84,-20.45,15.96,ACCURACY_BAD
169,21900.0,57.84,-20.45,15.96,ACCURACY_BAD
170,22000.0,56.45,-21.35,14.27,ACCURACY_BAD
171,22100.0,56.45,-21.35,14.27,ACCURACY_BAD
172,22200.0,56.45,-21.35,14.27,ACCURACY_BAD
173,22300.0,59.27,-20.93,12.96,ACCURACY_BAD
174,22400.0,59.27,-20.93,12.96,ACCURACY_BAD
175,22500.0,57.18,-20.93,15.11,ACCURACY_BAD
176,22600.0,57.18,-20.93,15.11,ACCURACY_BAD
