,timestamp,mx,my,mz,mAc,pressure,light,gx,gy,gz,ax,ay,az,uv
0,5000.0,-26.45,-26.76,-23.15,ACCURACY_VERYGOOD,1002.14,16.0,6.470240116119385,3.0520000457763667,4.089679718017578,-7.125825881958008,2.244467735290528,-6.2093749046325675,0.0
1,5100.0,-28.5,-26.69,-23.15,ACCURACY_VERYGOOD,1002.14,16.0,6.470240116119385,3.0520000457763667,4.089679718017578,-7.125825881958008,2.244467735290528,-6.2093749046325675,0.0
2,5200.0,-29.21,-26.45,-23.81,ACCURACY_VERYGOOD,1002.14,16.0,6.470240116119385,3.0520000457763667,4.089679718017578,-7.125825881958008,2.244467735290528,-6.2093749046325675,0.0
3,5300.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD,1002.14,16.0,-5.676720142364503,0.36623999476432795,-1.6480799913406372,-6.929614543914795,2.744567632675171,-6.3529438972473145,0.0
4,5400.0,-29.21,-25.97,-22.92,ACCURACY_VERYGOOD,1002.13,15.0,-5.676720142364503,0.36623999476432795,-1.6480799913406372,-6.929614543914795,2.744567632675171,-6.3529438972473145,0.0
5,5500.0,-29.21,-26.76,-25.31,ACCURACY_VERYGOOD,1002.13,15.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,-7.269395351409912,2.3712873458862305,-6.120840072631836,0.0
6,5600.0,-27.77,-26.93,-24.71,ACCURACY_VERYGOOD,1002.1,15.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,-7.269395351409912,2.3712873458862305,-6.120840072631836,0.0
7,5700.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD,1002.1,15.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,-7.269395351409912,2.3712873458862305,-6.120840072631836,0.0
8,5800.0,-28.5,-27.18,-24.0,ACCURACY_VERYGOOD,1002.11,16.0,-5.249439716339111,0.3051999807357788,-0.18311999738216397,-7.278966426849365,2.603391170501709,-6.20219612121582,0.0
9,5900.0,-28.5,-26.27,-24.47,ACCURACY_VERYGOOD,1002.11,16.0,-5.249439716339111,0.3051999807357788,-0.18311999738216397,-7.278966426849365,2.603391170501709,-6.20219612121582,0.0
10,6000.0,-27.77,-25.55,-24.23,ACCURACY_VERYGOOD,1002.12,15.0,-4.2117600440978995,-0.18311999738216397,-1.0987199544906616,-7.350750923156737,2.5196423530578613,-6.037091255187987,0.0
11,6100.0,-28.5,-25.37,-24.89,ACCURACY_VERYGOOD,1002.12,15.0,-4.2117600440978995,-0.18311999738216397,-1.0987199544906616,-7.350750923156737,2.5196423530578613,-6.037091255187987,0.0
12,6200.0,-28.5,-25.55,-24.23,ACCURACY_VERYGOOD,1002.14,17.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,-7.269395351409912,2.5196423530578613,-6.099304676055907,0.0
13,6300.0,-30.47,-25.37,-24.89,ACCURACY_VERYGOOD,1002.14,17.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,-7.269395351409912,2.5196423530578613,-6.099304676055907,0.0
14,6400.0,-30.47,-25.37,-24.89,ACCURACY_VERYGOOD,1002.16,17.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,-7.269395351409912,2.5196423530578613,-6.099304676055907,0.0
15,6500.0,-29.81,-26.21,-24.42,ACCURACY_VERYGOOD,1002.16,17.0,5.676720142364503,-0.8545600175857544,-0.36623999476432795,-7.259823799133301,2.2061824798583984,-6.262016773223878,0.0
16,6600.0,-29.09,-25.97,-25.07,ACCURACY_VERYGOOD,1002.16,17.0,5.676720142364503,-0.8545600175857544,-0.36623999476432795,-7.259823799133301,2.2061824798583984,-6.262016773223878,0.0
17,6700.0,-27.71,-26.39,-23.76,ACCURACY_VERYGOOD,1002.17,15.0,2.990959882736206,-0.244159996509552,-0.7324799895286559,-7.211967468261719,2.438286304473877,-6.190232276916504,0.0
18,6800.0,-29.09,-28.61,-23.81,ACCURACY_VERYGOOD,1002.17,17.0,2.990959882736206,-0.244159996509552,-0.7324799895286559,-7.211967468261719,2.438286304473877,-6.190232276916504,0.0
19,6900.0,-27.0,-25.13,-23.34,ACCURACY_VERYGOOD,1002.17,17.0,1.8312000036239624,0.3051999807357788,0.3051999807357788,-7.188039302825928,2.400001049041748,-6.192624568939209,0.0
20,6000.0,-27.77,-25.55,-24.23,ACCURACY_VERYGOOD,1002.12,15.0,-4.2117600440978995,-0.18311999738216397,-1.0987199544906616,-7.350750923156737,2.5196423530578613,-6.037091255187987,0.0
21,6100.0,-28.5,-25.37,-24.89,ACCURACY_VERYGOOD,1002.12,15.0,-4.2117600440978995,-0.18311999738216397,-1.0987199544906616,-7.350750923156737,2.5196423530578613,-6.037091255187987,0.0
22,6200.0,-28.5,-25.55,-24.23,ACCURACY_VERYGOOD,1002.14,17.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,-7.269395351409912,2.5196423530578613,-6.099304676055907,0.0
23,6300.0,-30.47,-25.37,-24.89,ACCURACY_VERYGOOD,1002.14,17.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,-7.269395351409912,2.5196423530578613,-6.099304676055907,0.0
24,6400.0,-30.47,-25.37,-24.89,ACCURACY_VERYGOOD,1002.16,17.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,-7.269395351409912,2.5196423530578613,-6.099304676055907,0.0
