,timestamp,gx,gy,gz,grx,gry,grz,pressure,lax,lay,laz,mx,my,mz,ax,ay,az
0,5000.0,0.03298672288656235,-0.02260201424360276,-0.06719517707824707,-7.17239236831665,0.26999431848526,6.682385444641112,999.6699829101564,0.310610294342041,0.3411256670951843,-0.07558584213256836,16.267999649047848,-26.788000106811523,20.58099937438965,-6.8617820739746085,0.6111199855804443,6.606799602508545
1,5100.0,0.03298672288656235,-0.02260201424360276,-0.06719517707824707,-7.17239236831665,0.26999431848526,6.682385444641112,999.6699829101564,0.310610294342041,0.3411256670951843,-0.07558584213256836,16.267999649047848,-26.788000106811523,20.58099937438965,-6.8617820739746085,0.6111199855804443,6.606799602508545
2,5200.0,0.03298672288656235,-0.02260201424360276,-0.06719517707824707,-7.17239236831665,0.26999431848526,6.682385444641112,999.6699829101564,0.310610294342041,0.3411256670951843,-0.07558584213256836,16.267999649047848,-26.788000106811523,20.58099937438965,-6.8617820739746085,0.6111199855804443,6.606799602508545
3,5300.0,0.034208454191684716,-0.011301007121801376,-0.07299839705228807,-7.167891502380371,0.2962210774421692,6.686102867126465,999.6799926757812,0.20914411544799805,0.2119482159614563,-0.1289830207824707,16.267999649047848,-26.788000106811523,20.58099937438965,-6.958747386932372,0.5081692934036255,6.557119846343994
4,5400.0,0.034208454191684716,-0.011301007121801376,-0.07299839705228807,-7.167891502380371,0.2962210774421692,6.686102867126465,999.6799926757812,0.20914411544799805,0.2119482159614563,-0.1289830207824707,16.267999649047848,-26.788000106811523,20.58099937438965,-6.958747386932372,0.5081692934036255,6.557119846343994
5,5500.0,0.03359758853912353,0.010690141469240187,-0.06352998316287994,-7.164592266082764,0.3290555775165558,6.688103199005128,999.6599731445312,0.18729019165039065,0.2682977616786957,-0.13218021392822266,16.267999649047848,-26.788000106811523,20.58099937438965,-6.977302074432372,0.5973533391952515,6.555922985076902
6,5600.0,0.032070424407720566,-0.0003054326225537807,-0.056810468435287476,-7.1643147468566895,0.3530861437320709,6.6871747970581055,999.6799926757812,0.2031731605529785,0.19279184937477112,-0.1952967643737793,16.267999649047848,-26.788000106811523,20.268999099731445,-6.961141586303711,0.545877993106842,6.491878032684326
7,5700.0,0.032070424407720566,-0.0003054326225537807,-0.056810468435287476,-7.1643147468566895,0.3530861437320709,6.6871747970581055,999.6799926757812,0.2031731605529785,0.19279184937477112,-0.1952967643737793,16.267999649047848,-26.788000106811523,20.268999099731445,-6.961141586303711,0.545877993106842,6.491878032684326
8,5800.0,0.02687807008624077,-0.0015271630836650731,-0.08918632566928864,-7.15808629989624,0.3975735306739807,6.691347122192383,999.75,0.18736791610717773,0.3691695928573608,-0.09053325653076172,16.267999649047848,-26.788000106811523,20.268999099731445,-6.970718383789063,0.7667431235313416,6.600813865661621
9,5900.0,0.02687807008624077,-0.0015271630836650731,-0.08918632566928864,-7.15808629989624,0.3975735306739807,6.691347122192383,999.75,0.18736791610717773,0.3691695928573608,-0.09053325653076172,16.267999649047848,-26.788000106811523,20.268999099731445,-6.970718383789063,0.7667431235313416,6.600813865661621
10,6000.0,-0.02443460933864117,-0.019547687843441963,-0.13286319375038147,-7.158915519714356,0.4241657555103302,6.688826084136963,999.7100219726564,0.1385173797607422,0.21748027205467224,-0.15744400024414065,16.267999649047848,-26.788000106811523,20.268999099731445,-7.020398139953612,0.6416460275650024,6.531382083892822
11,6100.0,-0.02443460933864117,-0.019547687843441963,-0.13286319375038147,-7.158915519714356,0.4241657555103302,6.688826084136963,999.7100219726564,0.1385173797607422,0.21748027205467224,-0.15744400024414065,16.267999649047848,-26.788000106811523,20.57299995422364,-7.020398139953612,0.6416460275650024,6.531382083892822
