,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,light,timestamp,ax,ay,az,timestamp,gx,gy,gz,timestamp,uv
11,5600.0,7.37,-42.05,-7.01,ACCURACY_VERYGOOD,5600.0,1001.61,5600.0,89.0,5600.0,-3.933800458908081,0.35413774847984314,-8.83669376373291,5600.0,1.5260000228881836,0.061039999127388,0.488319993019104,5600.0,0.0
12,5700.0,9.47,-42.05,-9.11,ACCURACY_VERYGOOD,5700.0,1001.61,5700.0,89.0,5700.0,-3.933800458908081,0.35413774847984314,-8.83669376373291,5700.0,1.5260000228881836,0.061039999127388,0.488319993019104,5700.0,0.0
13,5800.0,8.09,-42.05,-9.11,ACCURACY_VERYGOOD,5800.0,1001.57,5800.0,91.0,5800.0,-3.933800458908081,0.35413774847984314,-8.83669376373291,5800.0,1.5260000228881836,0.061039999127388,0.488319993019104,5800.0,0.0
14,5900.0,6.65,-40.91,-8.03,ACCURACY_VERYGOOD,5900.0,1001.57,5900.0,91.0,5900.0,-4.082155227661134,0.6412764191627502,-8.72662353515625,5900.0,-3.723439931869507,1.5870399475097656,1.5260000228881836,5900.0,0.0
15,6000.0,7.37,-40.07,-8.46,ACCURACY_VERYGOOD,6000.0,1001.57,6000.0,91.0,6000.0,-4.082155227661134,0.6412764191627502,-8.72662353515625,6000.0,-3.723439931869507,1.5870399475097656,1.5260000228881836,6000.0,0.0
16,6100.0,8.76,-40.97,-10.19,ACCURACY_VERYGOOD,6100.0,1001.51,6100.0,90.0,6100.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6100.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6100.0,0.0
17,6200.0,9.35,-49.02,-7.85,ACCURACY_VERYGOOD,6200.0,1001.42,6200.0,91.0,6200.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6200.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6200.0,0.0
18,6300.0,9.35,-49.02,-7.85,ACCURACY_VERYGOOD,6300.0,1001.42,6300.0,91.0,6300.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6300.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6300.0,0.0
19,6400.0,10.07,-72.36,-5.51,ACCURACY_VERYGOOD,6400.0,1001.37,6400.0,94.0,6400.0,-0.8231310248374939,0.6675975918769836,-10.69113063812256,6400.0,-56.58407974243164,-38.02791976928711,-3.784479856491089,6400.0,0.0
20,6000.0,7.37,-40.07,-8.46,ACCURACY_VERYGOOD,6000.0,1001.57,6000.0,91.0,6000.0,-4.082155227661134,0.6412764191627502,-8.72662353515625,6000.0,-3.723439931869507,1.5870399475097656,1.5260000228881836,6000.0,0.0
21,6100.0,8.76,-40.97,-10.19,ACCURACY_VERYGOOD,6100.0,1001.51,6100.0,90.0,6100.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6100.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6100.0,0.0
22,6200.0,9.35,-49.02,-7.85,ACCURACY_VERYGOOD,6200.0,1001.42,6200.0,91.0,6200.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6200.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6200.0,0.0
23,6300.0,9.35,-49.02,-7.85,ACCURACY_VERYGOOD,6300.0,1001.42,6300.0,91.0,6300.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6300.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6300.0,0.0
24,6400.0,10.07,-72.36,-5.51,ACCURACY_VERYGOOD,6400.0,1001.37,6400.0,94.0,6400.0,-0.8231310248374939,0.6675975918769836,-10.69113063812256,6400.0,-56.58407974243164,-38.02791976928711,-3.784479856491089,6400.0,0.0
25,6500.0,12.17,-73.68,-8.03,ACCURACY_VERYGOOD,6500.0,1001.37,6500.0,94.0,6500.0,-0.8231310248374939,0.6675975918769836,-10.69113063812256,6500.0,-56.58407974243164,-38.02791976928711,-3.784479856491089,6500.0,0.0
26,6600.0,14.93,-77.22,-8.46,ACCURACY_VERYGOOD,6600.0,1001.4,6600.0,99.0,6600.0,-1.9094725847244265,0.8015955686569214,-9.40379238128662,6600.0,-49.19823837280274,0.122079998254776,-10.193679809570312,6600.0,0.0
27,6700.0,17.03,-75.47,-9.35,ACCURACY_VERYGOOD,6700.0,1001.4,6700.0,99.0,6700.0,-1.9094725847244265,0.8015955686569214,-9.40379238128662,6700.0,-49.19823837280274,0.122079998254776,-10.193679809570312,6700.0,0.0
28,6800.0,17.03,-75.47,-9.35,ACCURACY_VERYGOOD,6800.0,1001.4,6800.0,102.0,6800.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,6800.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,6800.0,0.0
29,6900.0,14.21,-69.18,-13.01,ACCURACY_VERYGOOD,6900.0,1001.4,6900.0,102.0,6900.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,6900.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,6900.0,0.0
30,6500.0,12.17,-73.68,-8.03,ACCURACY_VERYGOOD,6500.0,1001.37,6500.0,94.0,6500.0,-0.8231310248374939,0.6675975918769836,-10.69113063812256,6500.0,-56.58407974243164,-38.02791976928711,-3.784479856491089,6500.0,0.0
31,6600.0,14.93,-77.22,-8.46,ACCURACY_VERYGOOD,6600.0,1001.4,6600.0,99.0,6600.0,-1.9094725847244265,0.8015955686569214,-9.40379238128662,6600.0,-49.19823837280274,0.122079998254776,-10.193679809570312,6600.0,0.0
32,6700.0,17.03,-75.47,-9.35,ACCURACY_VERYGOOD,6700.0,1001.4,6700.0,99.0,6700.0,-1.9094725847244265,0.8015955686569214,-9.40379238128662,6700.0,-49.19823837280274,0.122079998254776,-10.193679809570312,6700.0,0.0
33,6800.0,17.03,-75.47,-9.35,ACCURACY_VERYGOOD,6800.0,1001.4,6800.0,102.0,6800.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,6800.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,6800.0,0.0
34,6900.0,14.21,-69.18,-13.01,ACCURACY_VERYGOOD,6900.0,1001.4,6900.0,102.0,6900.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,6900.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,6900.0,0.0
35,7000.0,13.55,-68.09,-11.88,ACCURACY_VERYGOOD,7000.0,1001.4,7000.0,102.0,7000.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,7000.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,7000.0,0.0
36,7100.0,14.93,-72.41,-9.77,ACCURACY_VERYGOOD,7100.0,1001.4,7100.0,98.0,7100.0,-2.431107759475708,0.6364907622337341,-9.590433120727539,7100.0,-6.165040016174316,-0.3051999807357788,-5.4325599670410165,7100.0,0.0
37,7200.0,23.34,-79.55,7.73,ACCURACY_VERYGOOD,7200.0,1001.4,7200.0,98.0,7200.0,-2.431107759475708,0.6364907622337341,-9.590433120727539,7200.0,-6.165040016174316,-0.3051999807357788,-5.4325599670410165,7200.0,0.0
38,7300.0,23.34,-81.77,7.67,ACCURACY_VERYGOOD,7300.0,1001.42,7300.0,102.0,7300.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7300.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7300.0,0.0
39,7400.0,24.71,-80.93,5.09,ACCURACY_VERYGOOD,7400.0,1001.49,7400.0,106.0,7400.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7400.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7400.0,0.0
40,7000.0,13.55,-68.09,-11.88,ACCURACY_VERYGOOD,7000.0,1001.4,7000.0,102.0,7000.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,7000.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,7000.0,0.0
41,7100.0,14.93,-72.41,-9.77,ACCURACY_VERYGOOD,7100.0,1001.4,7100.0,98.0,7100.0,-2.431107759475708,0.6364907622337341,-9.590433120727539,7100.0,-6.165040016174316,-0.3051999807357788,-5.4325599670410165,7100.0,0.0
42,7200.0,23.34,-79.55,7.73,ACCURACY_VERYGOOD,7200.0,1001.4,7200.0,98.0,7200.0,-2.431107759475708,0.6364907622337341,-9.590433120727539,7200.0,-6.165040016174316,-0.3051999807357788,-5.4325599670410165,7200.0,0.0
43,7300.0,23.34,-81.77,7.67,ACCURACY_VERYGOOD,7300.0,1001.42,7300.0,102.0,7300.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7300.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7300.0,0.0
44,7400.0,24.71,-80.93,5.09,ACCURACY_VERYGOOD,7400.0,1001.49,7400.0,106.0,7400.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7400.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7400.0,0.0
45,7500.0,24.71,-80.93,5.09,ACCURACY_VERYGOOD,7500.0,1001.49,7500.0,106.0,7500.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7500.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7500.0,0.0
46,7600.0,19.13,-73.79,-3.17,ACCURACY_VERYGOOD,7600.0,1001.53,7600.0,99.0,7600.0,-3.16331148147583,1.6606187820434568,-9.42772102355957,7600.0,38.760398864746094,1.4649599790573118,17.51848030090332,7600.0,0.0
47,7700.0,19.13,-72.77,-6.35,ACCURACY_VERYGOOD,7700.0,1001.53,7700.0,99.0,7700.0,-3.16331148147583,1.6606187820434568,-9.42772102355957,7700.0,38.760398864746094,1.4649599790573118,17.51848030090332,7700.0,0.0
48,7800.0,18.42,-70.19,-7.67,ACCURACY_VERYGOOD,7800.0,1001.5,7800.0,98.0,7800.0,-2.5555346012115483,1.1724830865859983,-9.339186668395996,7800.0,14.771679878234865,7.141679763793945,5.676720142364503,7800.0,0.0
49,7900.0,17.76,-69.05,-6.53,ACCURACY_VERYGOOD,7900.0,1001.5,7900.0,98.0,7900.0,-2.5555346012115483,1.1724830865859983,-9.339186668395996,7900.0,14.771679878234865,7.141679763793945,5.676720142364503,7900.0,0.0
50,7500.0,24.71,-80.93,5.09,ACCURACY_VERYGOOD,7500.0,1001.49,7500.0,106.0,7500.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7500.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7500.0,0.0
51,7600.0,19.13,-73.79,-3.17,ACCURACY_VERYGOOD,7600.0,1001.53,7600.0,99.0,7600.0,-3.16331148147583,1.6606187820434568,-9.42772102355957,7600.0,38.760398864746094,1.4649599790573118,17.51848030090332,7600.0,0.0
52,7700.0,19.13,-72.77,-6.35,ACCURACY_VERYGOOD,7700.0,1001.53,7700.0,99.0,7700.0,-3.16331148147583,1.6606187820434568,-9.42772102355957,7700.0,38.760398864746094,1.4649599790573118,17.51848030090332,7700.0,0.0
53,7800.0,18.42,-70.19,-7.67,ACCURACY_VERYGOOD,7800.0,1001.5,7800.0,98.0,7800.0,-2.5555346012115483,1.1724830865859983,-9.339186668395996,7800.0,14.771679878234865,7.141679763793945,5.676720142364503,7800.0,0.0
54,7900.0,17.76,-69.05,-6.53,ACCURACY_VERYGOOD,7900.0,1001.5,7900.0,98.0,7900.0,-2.5555346012115483,1.1724830865859983,-9.339186668395996,7900.0,14.771679878234865,7.141679763793945,5.676720142364503,7900.0,0.0
55,8000.0,17.76,-69.05,-6.53,ACCURACY_VERYGOOD,8000.0,1001.45,8000.0,95.0,8000.0,-2.364108800888061,0.7489535212516785,-9.365508079528807,8000.0,18.434080123901367,-0.3051999807357788,4.3338398933410645,8000.0,0.0
56,8100.0,17.76,-71.93,-6.77,ACCURACY_VERYGOOD,8100.0,1001.45,8100.0,95.0,8100.0,-2.364108800888061,0.7489535212516785,-9.365508079528807,8100.0,18.434080123901367,-0.3051999807357788,4.3338398933410645,8100.0,0.0
57,8200.0,17.76,-69.95,-6.11,ACCURACY_VERYGOOD,8200.0,1001.45,8200.0,95.0,8200.0,-2.364108800888061,0.7489535212516785,-9.365508079528807,8200.0,18.434080123901367,-0.3051999807357788,4.3338398933410645,8200.0,0.0
58,8300.0,19.13,-70.61,-8.51,ACCURACY_VERYGOOD,8300.0,1001.43,8300.0,94.0,8300.0,-2.426322221755981,0.9092726111412048,-9.255437850952148,8300.0,0.9156000018119812,-1.1597599983215332,-0.3051999807357788,8300.0,0.0
59,8400.0,19.79,-70.43,-6.96,ACCURACY_VERYGOOD,8400.0,1001.43,8400.0,94.0,8400.0,-2.426322221755981,0.9092726111412048,-9.255437850952148,8400.0,0.9156000018119812,-1.1597599983215332,-0.3051999807357788,8400.0,0.0
60,8000.0,17.76,-69.05,-6.53,ACCURACY_VERYGOOD,8000.0,1001.45,8000.0,95.0,8000.0,-2.364108800888061,0.7489535212516785,-9.365508079528807,8000.0,18.434080123901367,-0.3051999807357788,4.3338398933410645,8000.0,0.0
61,8100.0,17.76,-71.93,-6.77,ACCURACY_VERYGOOD,8100.0,1001.45,8100.0,95.0,8100.0,-2.364108800888061,0.7489535212516785,-9.365508079528807,8100.0,18.434080123901367,-0.3051999807357788,4.3338398933410645,8100.0,0.0
62,8200.0,17.76,-69.95,-6.11,ACCURACY_VERYGOOD,8200.0,1001.45,8200.0,95.0,8200.0,-2.364108800888061,0.7489535212516785,-9.365508079528807,8200.0,18.434080123901367,-0.3051999807357788,4.3338398933410645,8200.0,0.0
63,8300.0,19.13,-70.61,-8.51,ACCURACY_VERYGOOD,8300.0,1001.43,8300.0,94.0,8300.0,-2.426322221755981,0.9092726111412048,-9.255437850952148,8300.0,0.9156000018119812,-1.1597599983215332,-0.3051999807357788,8300.0,0.0
64,8400.0,19.79,-70.43,-6.96,ACCURACY_VERYGOOD,8400.0,1001.43,8400.0,94.0,8400.0,-2.426322221755981,0.9092726111412048,-9.255437850952148,8400.0,0.9156000018119812,-1.1597599983215332,-0.3051999807357788,8400.0,0.0
65,8500.0,24.0,-75.0,-6.35,ACCURACY_VERYGOOD,8500.0,1001.42,8500.0,93.0,8500.0,-2.2253248691558842,0.6891329884529114,-9.588040351867676,8500.0,-19.715919494628906,-6.1040000915527335,-13.795040130615234,8500.0,0.0
66,8600.0,25.37,-79.73,1.31,ACCURACY_VERYGOOD,8600.0,1001.37,8600.0,93.0,8600.0,-2.2253248691558842,0.6891329884529114,-9.588040351867676,8600.0,-19.715919494628906,-6.1040000915527335,-13.795040130615234,8600.0,0.0
67,8700.0,25.37,-79.73,1.31,ACCURACY_VERYGOOD,8700.0,1001.37,8700.0,93.0,8700.0,-1.129412293434143,3.3643085956573486,-8.506484031677246,8700.0,19.044479370117188,9.09496021270752,19.41071891784668,8700.0,0.0
68,8800.0,18.42,-73.01,-5.69,ACCURACY_VERYGOOD,8800.0,1001.36,8800.0,102.0,8800.0,-1.129412293434143,3.3643085956573486,-8.506484031677246,8800.0,19.044479370117188,9.09496021270752,19.41071891784668,8800.0,0.0
69,8900.0,15.65,-69.77,-11.03,ACCURACY_VERYGOOD,8900.0,1001.36,8900.0,102.0,8900.0,-1.129412293434143,3.3643085956573486,-8.506484031677246,8900.0,19.044479370117188,9.09496021270752,19.41071891784668,8900.0,0.0
70,8500.0,24.0,-75.0,-6.35,ACCURACY_VERYGOOD,8500.0,1001.42,8500.0,93.0,8500.0,-2.2253248691558842,0.6891329884529114,-9.588040351867676,8500.0,-19.715919494628906,-6.1040000915527335,-13.795040130615234,8500.0,0.0
71,8600.0,25.37,-79.73,1.31,ACCURACY_VERYGOOD,8600.0,1001.37,8600.0,93.0,8600.0,-2.2253248691558842,0.6891329884529114,-9.588040351867676,8600.0,-19.715919494628906,-6.1040000915527335,-13.795040130615234,8600.0,0.0
72,8700.0,25.37,-79.73,1.31,ACCURACY_VERYGOOD,8700.0,1001.37,8700.0,93.0,8700.0,-1.129412293434143,3.3643085956573486,-8.506484031677246,8700.0,19.044479370117188,9.09496021270752,19.41071891784668,8700.0,0.0
73,8800.0,18.42,-73.01,-5.69,ACCURACY_VERYGOOD,8800.0,1001.36,8800.0,102.0,8800.0,-1.129412293434143,3.3643085956573486,-8.506484031677246,8800.0,19.044479370117188,9.09496021270752,19.41071891784668,8800.0,0.0
74,8900.0,15.65,-69.77,-11.03,ACCURACY_VERYGOOD,8900.0,1001.36,8900.0,102.0,8900.0,-1.129412293434143,3.3643085956573486,-8.506484031677246,8900.0,19.044479370117188,9.09496021270752,19.41071891784668,8900.0,0.0
75,9000.0,18.42,-68.93,-9.3,ACCURACY_VERYGOOD,9000.0,1001.38,9000.0,99.0,9000.0,-2.00518536567688,0.605384111404419,-9.91107177734375,9000.0,-26.12512016296387,3.4792799949646,0.9156000018119812,9000.0,0.0
76,9100.0,19.13,-69.77,-8.93,ACCURACY_VERYGOOD,9100.0,1001.38,9100.0,99.0,9100.0,-2.00518536567688,0.605384111404419,-9.91107177734375,9100.0,-26.12512016296387,3.4792799949646,0.9156000018119812,9100.0,0.0
77,9200.0,15.65,-68.22,-9.11,ACCURACY_VERYGOOD,9200.0,1001.43,9200.0,97.0,9200.0,-3.0484561920166016,3.4241292476654053,-8.724230766296388,9200.0,16.66391944885254,9.156000137329102,13.367759704589846,9200.0,0.0
78,9300.0,16.31,-69.59,-9.53,ACCURACY_VERYGOOD,9300.0,1001.43,9300.0,97.0,9300.0,-3.0484561920166016,3.4241292476654053,-8.724230766296388,9300.0,16.66391944885254,9.156000137329102,13.367759704589846,9300.0,0.0
79,9400.0,17.76,-71.51,-8.09,ACCURACY_VERYGOOD,9400.0,1001.47,9400.0,98.0,9400.0,-3.0484561920166016,3.4241292476654053,-8.724230766296388,9400.0,16.66391944885254,9.156000137329102,13.367759704589846,9400.0,0.0
80,9000.0,18.42,-68.93,-9.3,ACCURACY_VERYGOOD,9000.0,1001.38,9000.0,99.0,9000.0,-2.00518536567688,0.605384111404419,-9.91107177734375,9000.0,-26.12512016296387,3.4792799949646,0.9156000018119812,9000.0,0.0
81,9100.0,19.13,-69.77,-8.93,ACCURACY_VERYGOOD,9100.0,1001.38,9100.0,99.0,9100.0,-2.00518536567688,0.605384111404419,-9.91107177734375,9100.0,-26.12512016296387,3.4792799949646,0.9156000018119812,9100.0,0.0
82,9200.0,15.65,-68.22,-9.11,ACCURACY_VERYGOOD,9200.0,1001.43,9200.0,97.0,9200.0,-3.0484561920166016,3.4241292476654053,-8.724230766296388,9200.0,16.66391944885254,9.156000137329102,13.367759704589846,9200.0,0.0
83,9300.0,16.31,-69.59,-9.53,ACCURACY_VERYGOOD,9300.0,1001.43,9300.0,97.0,9300.0,-3.0484561920166016,3.4241292476654053,-8.724230766296388,9300.0,16.66391944885254,9.156000137329102,13.367759704589846,9300.0,0.0
84,9400.0,17.76,-71.51,-8.09,ACCURACY_VERYGOOD,9400.0,1001.47,9400.0,98.0,9400.0,-3.0484561920166016,3.4241292476654053,-8.724230766296388,9400.0,16.66391944885254,9.156000137329102,13.367759704589846,9400.0,0.0
85,9500.0,14.93,-77.93,2.57,ACCURACY_VERYGOOD,9500.0,1001.47,9500.0,98.0,9500.0,-3.3786656856536865,1.026520848274231,-9.724431037902832,9500.0,12.696319580078125,-8.972879409790039,-1.1597599983215332,9500.0,0.0
86,9600.0,17.76,-78.95,3.65,ACCURACY_VERYGOOD,9600.0,1001.47,9600.0,98.0,9600.0,-3.3786656856536865,1.026520848274231,-9.724431037902832,9600.0,12.696319580078125,-8.972879409790039,-1.1597599983215332,9600.0,0.0
87,9700.0,16.31,-75.77,-1.62,ACCURACY_VERYGOOD,9700.0,1001.53,9700.0,95.0,9700.0,-1.1485549211502075,0.705882728099823,-11.44965648651123,9700.0,-46.08519744873047,15.076879501342773,18.922399520874023,9700.0,0.0
88,9800.0,15.65,-80.27,5.33,ACCURACY_VERYGOOD,9800.0,1001.61,9800.0,93.0,9800.0,-1.1485549211502075,0.705882728099823,-11.44965648651123,9800.0,-46.08519744873047,15.076879501342773,18.922399520874023,9800.0,0.0
89,9900.0,15.65,-80.27,5.33,ACCURACY_VERYGOOD,9900.0,1001.61,9900.0,93.0,9900.0,-1.2059825658798218,3.0484561920166016,-8.650053977966309,9900.0,9.70535945892334,20.50943946838379,20.448400497436523,9900.0,0.0
90,9500.0,14.93,-77.93,2.57,ACCURACY_VERYGOOD,9500.0,1001.47,9500.0,98.0,9500.0,-3.3786656856536865,1.026520848274231,-9.724431037902832,9500.0,12.696319580078125,-8.972879409790039,-1.1597599983215332,9500.0,0.0
91,9600.0,17.76,-78.95,3.65,ACCURACY_VERYGOOD,9600.0,1001.47,9600.0,98.0,9600.0,-3.3786656856536865,1.026520848274231,-9.724431037902832,9600.0,12.696319580078125,-8.972879409790039,-1.1597599983215332,9600.0,0.0
92,9700.0,16.31,-75.77,-1.62,ACCURACY_VERYGOOD,9700.0,1001.53,9700.0,95.0,9700.0,-1.1485549211502075,0.705882728099823,-11.44965648651123,9700.0,-46.08519744873047,15.076879501342773,18.922399520874023,9700.0,0.0
93,9800.0,15.65,-80.27,5.33,ACCURACY_VERYGOOD,9800.0,1001.61,9800.0,93.0,9800.0,-1.1485549211502075,0.705882728099823,-11.44965648651123,9800.0,-46.08519744873047,15.076879501342773,18.922399520874023,9800.0,0.0
94,9900.0,15.65,-80.27,5.33,ACCURACY_VERYGOOD,9900.0,1001.61,9900.0,93.0,9900.0,-1.2059825658798218,3.0484561920166016,-8.650053977966309,9900.0,9.70535945892334,20.50943946838379,20.448400497436523,9900.0,0.0
95,10000.0,17.76,-78.41,-0.35,ACCURACY_VERYGOOD,10000.0,1001.66,10000.0,92.0,10000.0,-1.2059825658798218,3.0484561920166016,-8.650053977966309,10000.0,9.70535945892334,20.50943946838379,20.448400497436523,10000.0,0.0
96,10100.0,18.42,-79.68,-0.77,ACCURACY_VERYGOOD,10100.0,1001.66,10100.0,92.0,10100.0,-1.2059825658798218,3.0484561920166016,-8.650053977966309,10100.0,9.70535945892334,20.50943946838379,20.448400497436523,10100.0,0.0
97,10200.0,18.42,-80.81,0.17,ACCURACY_VERYGOOD,10200.0,1001.64,10200.0,95.0,10200.0,-1.7898313999176023,0.3158525824546814,-10.030712127685547,10200.0,16.847040176391598,0.6714400053024292,1.953279972076416,10200.0,0.0
98,10300.0,17.76,-78.9,-1.19,ACCURACY_VERYGOOD,10300.0,1001.64,10300.0,95.0,10300.0,-1.7898313999176023,0.3158525824546814,-10.030712127685547,10300.0,16.847040176391598,0.6714400053024292,1.953279972076416,10300.0,0.0
99,10400.0,25.37,-84.23,6.23,ACCURACY_VERYGOOD,10400.0,1001.65,10400.0,97.0,10400.0,-1.4883356094360352,3.541377305984497,-7.984848976135254,10400.0,-47.73328018188477,-6.653359889984131,-20.20423889160156,10400.0,0.0
100,10000.0,17.76,-78.41,-0.35,ACCURACY_VERYGOOD,10000.0,1001.66,10000.0,92.0,10000.0,-1.2059825658798218,3.0484561920166016,-8.650053977966309,10000.0,9.70535945892334,20.50943946838379,20.448400497436523,10000.0,0.0
101,10100.0,18.42,-79.68,-0.77,ACCURACY_VERYGOOD,10100.0,1001.66,10100.0,92.0,10100.0,-1.2059825658798218,3.0484561920166016,-8.650053977966309,10100.0,9.70535945892334,20.50943946838379,20.448400497436523,10100.0,0.0
102,10200.0,18.42,-80.81,0.17,ACCURACY_VERYGOOD,10200.0,1001.64,10200.0,95.0,10200.0,-1.7898313999176023,0.3158525824546814,-10.030712127685547,10200.0,16.847040176391598,0.6714400053024292,1.953279972076416,10200.0,0.0
103,10300.0,17.76,-78.9,-1.19,ACCURACY_VERYGOOD,10300.0,1001.64,10300.0,95.0,10300.0,-1.7898313999176023,0.3158525824546814,-10.030712127685547,10300.0,16.847040176391598,0.6714400053024292,1.953279972076416,10300.0,0.0
104,10400.0,25.37,-84.23,6.23,ACCURACY_VERYGOOD,10400.0,1001.65,10400.0,97.0,10400.0,-1.4883356094360352,3.541377305984497,-7.984848976135254,10400.0,-47.73328018188477,-6.653359889984131,-20.20423889160156,10400.0,0.0
105,10500.0,21.23,-80.93,3.0,ACCURACY_VERYGOOD,10500.0,1001.65,10500.0,97.0,10500.0,-1.4883356094360352,3.541377305984497,-7.984848976135254,10500.0,-47.73328018188477,-6.653359889984131,-20.20423889160156,10500.0,0.0
106,10600.0,16.31,-79.5,0.59,ACCURACY_VERYGOOD,10600.0,1001.68,10600.0,97.0,10600.0,-1.4883356094360352,3.541377305984497,-7.984848976135254,10600.0,-47.73328018188477,-6.653359889984131,-20.20423889160156,10600.0,0.0
107,10700.0,17.03,-82.08,1.91,ACCURACY_VERYGOOD,10700.0,1001.68,10700.0,97.0,10700.0,-0.6652047038078308,2.249253273010254,-9.413363456726074,10700.0,-39.92015838623047,-12.574239730834961,-20.69256019592285,10700.0,0.0
